latitude,longitude,gi_star,p_value,hotspot_category,weight_sum
8.5234732989487,76.95347872540859,-0.38738698793027054,0.106,Not Significant,0.060535508
8.527089309515166,76.95349709265182,-0.22753107449772622,0.326,Not Significant,0.009812074
8.532513324030784,76.95352465866365,-0.6335275921579294,0.029,Cold Spot (95% Confidence),0.009812074
8.536129332818058,76.95354304610343,-0.27106556281683897,0.364,Not Significant,0.003991352
8.539745340893134,76.9535614416225,-0.4868757208025336,0.2,Not Significant,0.009812074
8.54155334466351,76.95357064241188,-0.39793162443676333,0.274,Not Significant,0.009812074
8.563249376001156,76.95368120945457,-0.5502223494723266,0.123,Not Significant,0.015632796
8.633761299902767,76.95404256216703,,0.001,Not Significant,0.009812074
8.431255746062181,76.95482888171063,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.433063758488187,76.95483796981573,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.442103817977955,76.95488344062815,-0.2783850332451475,0.251,Not Significant,0.009812074
8.443911829347588,76.95489254084832,0.19926444243021132,0.221,Not Significant,0.009812074
8.447527851558263,76.95491074734672,0.8625363987506232,0.037,Hot Spot (95% Confidence),0.043073342
8.44933586239922,76.95491985362503,0.5117897063852098,0.1,Not Significant,0.04906037
8.451143873063875,76.95492896192285,0.7680345667046967,0.041,Hot Spot (95% Confidence),0.01363712
8.454759893864143,76.95494718457705,-0.26275672572790376,0.302,Not Significant,0.003991352
8.467415961106186,76.955011027487,0.12155566263964004,0.309,Not Significant,0.021619824000000003
8.47103197872873,76.95502928649717,0.007574579572947986,0.381,Not Significant,0.009812074
8.472839987274913,76.95503841903228,-0.23957984231143345,0.329,Not Significant,0.013803426
8.476456003836894,76.95505669016272,0.1936860524599435,0.237,Not Significant,0.009812074
8.478264011852627,76.95506582875818,0.06304358012329066,0.346,Not Significant,0.03542325
8.481880027353382,76.95508411200977,1.0762834299741462,0.013,Hot Spot (95% Confidence),0.003991352
8.483688034838336,76.95509325666599,0.7086934283764512,0.055,Not Significant,0.007816398
8.485496042146291,76.95510240334258,-0.09253825253878921,0.49,Not Significant,0.050723434000000005
8.490920063007788,76.9551298554949,1.606352158984334,0.005,Hot Spot (99% Confidence),0.02727424
8.49453607602978,76.95514816703238,1.9429551172471469,0.004,Hot Spot (99% Confidence),0.007816398
8.499960094233524,76.9551756494934,1.685303455486128,0.005,Hot Spot (99% Confidence),0.01363712
8.501768099946828,76.95518481435522,0.18112538855545302,0.23,Not Significant,0.099783804
8.503576105482763,76.95519398123787,1.569455670110504,0.005,Hot Spot (99% Confidence),0.01180775
8.514424134971604,76.95524902497334,0.21976658721578365,0.248,Not Significant,0.003991352
8.519848147318593,76.95527657412582,0.5774902584697093,0.095,Not Significant,0.017628472
8.523464154661305,76.95529495033378,0.9424668817701802,0.045,Hot Spot (95% Confidence),0.013803426
8.550584187040744,76.95543302964377,-0.3980725553409843,0.253,Not Significant,0.005820722
8.552392187773867,76.95544225110591,-0.70288279451301,0.125,Not Significant,0.009812074
8.574088182645909,76.95555306638973,-0.5148381888054129,0.111,Not Significant,0.01363712
8.577704179289237,76.95557156391895,-0.30071669323981276,0.359,Not Significant,0.003991352
8.593976155323885,76.9556549029328,-0.10568672764603508,0.495,Not Significant,0.009812074
8.687991731745274,76.9561396270802,,0.001,Not Significant,0.01363712
8.438478734475654,76.95668107062903,-0.45645256719579735,0.145,Not Significant,0.01363712
8.445710772432411,76.95671750122676,0.896122520523686,0.041,Hot Spot (95% Confidence),0.031265592
8.447518781481083,76.95672661392922,1.0026180203959005,0.034,Hot Spot (95% Confidence),0.039081990000000004
8.44932679035347,76.95673572865299,1.4435354188822858,0.011,Hot Spot (95% Confidence),0.017628472
8.456558824079472,76.95677220776196,-0.3058708938477077,0.228,Not Significant,0.009812074
8.4583668320699,76.95678133259293,-0.23599537053867717,0.329,Not Significant,0.013803426
8.46017483988383,76.95679045944546,0.02636801738151909,0.37,Not Significant,0.009812074
8.461982847521217,76.95679958831963,-0.34185242887270706,0.189,Not Significant,0.02727424
8.465598862266225,76.95681785213301,0.16515805754521118,0.287,Not Significant,0.009812074
8.474638896036744,76.95686354704814,-0.018857949005976777,0.433,Not Significant,0.01180775
8.476446902260493,76.95687269209695,0.1273511169452758,0.293,Not Significant,0.007982704
8.478254908307376,76.95688183916783,0.3842545958260657,0.117,Not Significant,0.019624148
8.480062914177347,76.9568909882608,1.1680212320661096,0.007,Hot Spot (99% Confidence),0.007816398
8.48187091987038,76.95690013937585,0.39751557610079663,0.113,Not Significant,0.07816398
8.483678925386428,76.95690929251313,1.2498392398550169,0.014,Hot Spot (95% Confidence),0.01363712
8.489102940872327,76.95693676405843,0.8913727148344663,0.037,Hot Spot (95% Confidence),0.009812074
8.49271895031068,76.95695508853369,0.6421579505105507,0.06,Not Significant,0.003991352
8.494526954764078,76.956964253805,0.5956595043103555,0.095,Not Significant,0.007816398
8.50175897080491,76.95700093511566,1.3770831396859753,0.013,Hot Spot (95% Confidence),0.009812074
8.505374977761166,76.95701928790696,0.28968173255904406,0.17,Not Significant,0.009812074
8.507182980973123,76.95702846733674,-0.22512208374254328,0.341,Not Significant,0.017628472
8.512606989543873,76.95705601776325,-0.15064565480281517,0.48,Not Significant,0.003991352
8.514414992045634,76.95706520528461,-0.43874586072574356,0.134,Not Significant,0.015632796
8.521647000275866,76.95710197560068,0.9486105508038909,0.026,Hot Spot (95% Confidence),0.01363712
8.525263003324394,76.95712037289772,0.15468824596930691,0.271,Not Significant,0.009812074
8.527071004581886,76.95712957458116,-0.16589039884709025,0.439,Not Significant,0.009812074
8.5324950072868,76.95715719177164,0.15050328506895055,0.276,Not Significant,0.007816398
8.543343007889373,76.95721248078777,-0.2728234442615879,0.37,Not Significant,0.009812074
8.575886971167543,76.95737878500775,-0.46146311820264807,0.155,Not Significant,0.009812074
8.592158931084638,76.95746218308916,-0.39780974693599375,0.255,Not Significant,0.01363712
8.762109639786106,76.95834303929209,,0.001,Not Significant,0.023449194
8.443893688662895,76.9585242382216,0.5863996763091598,0.097,Not Significant,0.01180775
8.458357741761935,76.95859724785457,-0.26672144074576787,0.287,Not Significant,0.015632796
8.46016574760536,76.95860638316375,-0.0029030069428312537,0.392,Not Significant,0.007816398
8.46739776921313,76.95864294463586,0.25123949725081685,0.228,Not Significant,0.003991352
8.476437792246735,76.95868869200919,0.591380512945446,0.059,Not Significant,0.007816398
8.478245796322941,76.9586978475554,0.7276347222618399,0.038,Hot Spot (95% Confidence),0.009812074
8.480053800222223,76.9587070051256,0.9780007105516608,0.024,Hot Spot (95% Confidence),0.029269916
8.48186180394454,76.95871616471979,1.0767491609099569,0.022,Hot Spot (95% Confidence),0.05271911
8.483669807489862,76.95872532633803,0.990743583005066,0.026,Hot Spot (95% Confidence),0.02544487
8.48547781085815,76.95873448998036,0.9661803703903841,0.024,Hot Spot (95% Confidence),0.009812074
8.489093817063468,76.95875282333752,0.5491900426070773,0.104,Not Significant,0.02544487
8.49090181990043,76.9587619930524,0.592829376527227,0.079,Not Significant,0.021619824000000003
8.499941831426769,76.95880787199214,0.5827097437825904,0.107,Not Significant,0.003991352
8.501749833200085,76.95881705385344,-0.009120967124313435,0.405,Not Significant,0.019624148
8.507173837455474,76.9588446115849,-0.2063542545467501,0.341,Not Significant,0.01363712
8.508981838518961,76.95885380154473,-0.10774231864587293,0.471,Not Significant,0.01363712
8.519829841170045,76.958908983825,1.6387784566261203,0.01,Hot Spot (99% Confidence),0.019624148
8.523445840631972,76.95892739411813,1.1425900013443204,0.018,Hot Spot (95% Confidence),0.01363712
8.53248583617387,76.95897345529137,0.19039338405714826,0.262,Not Significant,0.019624148
8.534293834748313,76.95898267360187,0.1571980177911786,0.278,Not Significant,0.003991352
8.559605796077026,76.95911194263707,,0.001,Not Significant,0.003991352
8.572261763622125,76.95917672606141,-0.20310169324294478,0.418,Not Significant,0.009812074
8.628309514385451,76.95946481784127,,0.001,Not Significant,0.007816398
8.423996535983791,76.96023981430253,-0.12706875780154134,0.481,Not Significant,0.007816398
8.425804543202815,76.960248919595,-0.2113346163657797,0.322,Not Significant,0.009812074
8.427612550245962,76.960258026912,-0.2008395927171585,0.364,Not Significant,0.009812074
8.429420557113195,76.96026713625349,0.19623948684469314,0.25,Not Significant,0.003991352
8.433036570319778,76.9602853610103,-0.6201738358931008,0.061,Not Significant,0.058872444
8.465580657459718,76.96044974830818,0.006924511461875704,0.393,Not Significant,0.017628472
8.467388660624303,76.9604589001757,-0.0012693160197584429,0.398,Not Significant,0.019624148
8.469196663612168,76.96046805406874,0.4483137363245535,0.127,Not Significant,0.015632796
8.47462067151506,76.96049552790176,0.6892249296482656,0.058,Not Significant,0.009812074
8.476428673795667,76.96050468989749,-0.207436813639603,0.282,Not Significant,0.070347582
8.489084684804526,76.96056888059236,0.4142065341207979,0.124,Not Significant,0.03908199
8.490892685668861,76.9605780587957,0.6194610930249326,0.087,Not Significant,0.033261268000000004
8.492700686355997,76.96058723902519,0.7056720930307265,0.067,Not Significant,0.021619824000000003
8.503548686755565,76.96064236295406,0.3657021393409017,0.16,Not Significant,0.003991352
8.507164685469483,76.96066075380836,-0.0011392188916286542,0.402,Not Significant,0.007816398
8.50897268456017,76.96066995227535,-0.1060182396498018,0.454,Not Significant,0.015632796
8.510780683473287,76.96067915276896,0.24206428756375403,0.192,Not Significant,0.007982704
8.516204679146865,76.96070676641,-0.08260326469264204,0.462,Not Significant,0.02727424
8.519820675374074,76.960725185638,1.1738674787748706,0.019,Hot Spot (95% Confidence),0.04091136
8.521628673221013,76.96073439829232,0.6508367860689339,0.056,Not Significant,0.091634794
8.523436670890128,76.96074361297359,1.2050717016115604,0.016,Hot Spot (95% Confidence),0.035256944
8.527052665694734,76.96076204841712,0.13704093027744557,0.28,Not Significant,0.019624148
8.528860662830159,76.96077126917952,0.2045821827726343,0.222,Not Significant,0.021619824000000003
8.530668659787606,76.96078049196903,0.6931345589144006,0.052,Not Significant,0.009812074
8.532476656567043,76.96078971678575,-0.23797759256089426,0.258,Not Significant,0.05271911
8.534284653168438,76.96079894362965,0.2149819606388596,0.216,Not Significant,0.007816398
8.543324633503438,76.96084510825932,-0.38491438637237235,0.134,Not Significant,0.007816398
8.545132629035788,76.96085434726756,-0.5340991051562411,0.04,Cold Spot (95% Confidence),0.017628472
8.546940624389832,76.96086358830337,-0.2060405737258762,0.435,Not Significant,0.009812074
8.552364609381783,76.96089132357659,,0.001,Not Significant,0.01363712
8.62287626776542,76.96125354330718,-0.7535762102190282,0.036,Cold Spot (95% Confidence),0.01363712
8.64276412203852,76.96135626585757,,0.001,Not Significant,0.003991352
8.754858891265842,76.9619398434216,-0.39793162443676333,0.259,Not Significant,0.009812074
8.765706735055623,76.96199673322805,0.2925512840373124,0.218,Not Significant,0.013803426
8.42398746634324,76.962055565197,-0.252137351661527,0.312,Not Significant,0.015632796
8.425795471588449,76.96206467891044,-0.09831246917221458,0.487,Not Significant,0.01363712
8.427603476657762,76.96207379465025,-0.308094168829117,0.214,Not Significant,0.023449194
8.443875514360345,76.96215592750255,-0.44857496654293233,0.201,Not Significant,0.015632796
8.451107526535862,76.96219248368799,-0.10568672764603508,0.498,Not Significant,0.009812074
8.463763541049902,76.96225653505427,0.0666631288923374,0.335,Not Significant,0.01363712
8.469187544620958,76.96228401604894,-0.07810798737463784,0.488,Not Significant,0.03725262
8.472803546117841,76.96230234684934,0.06024435766414817,0.349,Not Significant,0.013803426
8.474611546601029,76.96231151529088,0.2639910897697543,0.207,Not Significant,0.007816398
8.476419546907334,76.96232068576002,0.5712914539757731,0.071,Not Significant,0.017628472
8.481843546764548,76.9623482093336,0.4484383670284636,0.124,Not Significant,0.023449194
8.483651546362937,76.96235738791367,0.5427138244530566,0.115,Not Significant,0.009812074
8.485459545784254,76.96236656852156,0.013646600484261005,0.374,Not Significant,0.01363712
8.489075544095531,76.96238493582109,1.0542228704808487,0.028,Hot Spot (95% Confidence),0.007816398
8.50353953025048,76.9624584861423,0.08333502626394935,0.318,Not Significant,0.02544487
8.510771519069731,76.96249530998197,-0.2644056131898155,0.205,Not Significant,0.035256944
8.512579515830584,76.96250452101312,0.2406247723191096,0.204,Not Significant,0.01363712
8.51619550881927,76.96252294916125,0.38443594174883655,0.152,Not Significant,0.007816398
8.519811501097031,76.9625413854241,1.132512501961473,0.02,Hot Spot (95% Confidence),0.003991352
8.523427492663567,76.96255982980205,1.0716475606337321,0.023,Hot Spot (95% Confidence),0.01363712
8.525235488180032,76.96256905503428,0.5863279829383713,0.077,Not Significant,0.013803426
8.532467468466367,76.96260597625287,0.3147736334266016,0.143,Not Significant,0.01180775
8.534275463092886,76.96261521163018,0.14615206995321384,0.268,Not Significant,0.003991352
8.536083457541304,76.9626244490366,0.09151030676831831,0.318,Not Significant,0.01363712
8.53969944590369,76.96264292993709,-0.3146693486745803,0.167,Not Significant,0.015799102000000002
8.543315433553241,76.96266141895472,-0.5241956814767852,0.015,Cold Spot (95% Confidence),0.003991352
8.546931420489651,76.9626799160899,-0.36631362462147044,0.211,Not Significant,0.009812074
8.570435318173326,76.96280034535896,-0.39780974693599375,0.261,Not Significant,0.01363712
8.595747174184314,76.96293042210657,,0.001,Not Significant,0.007816398
8.622866980899083,76.96307023173985,-0.21099313366620961,0.437,Not Significant,0.003991352
8.763889320516634,76.96380461350066,1.093021129358434,0.093,Not Significant,0.01363712
8.76931323456129,76.96383310607969,-0.09286708158501436,0.339,Not Significant,0.01363712
8.427594394681613,76.9638895603621,-0.04318113078756745,0.419,Not Significant,0.01363712
8.429402397599324,76.96389868655297,-0.08198459980029281,0.482,Not Significant,0.009812074
8.43301840290675,76.96391694501975,0.4300955322016494,0.165,Not Significant,0.009812074
8.442058413093678,76.96396262668492,0.04673233858263356,0.341,Not Significant,0.007816398
8.451098418874567,76.96400835906643,-0.39780974693599375,0.261,Not Significant,0.01363712
8.467370418162268,76.96409080517684,0.2965541021571643,0.181,Not Significant,0.007816398
8.469178417199828,76.96409997600166,0.30519680793582776,0.167,Not Significant,0.01363712
8.472794414744536,76.96411832373938,-0.035620579775245416,0.463,Not Significant,0.009812074
8.476410411581776,76.96413667959489,0.018229610862353623,0.386,Not Significant,0.015632796
8.478218409735003,76.96414586056692,0.512902281646599,0.106,Not Significant,0.01363712
8.481834405510488,76.96416422859974,1.2184232816966696,0.024,Hot Spot (95% Confidence),0.01363712
8.499914373758957,76.96425619055168,1.20514550017664,0.051,Not Significant,0.01363712
8.501722369608606,76.96426539791186,-0.26535847544537605,0.352,Not Significant,0.04906037
8.507146356092672,76.96429303217369,-0.01436247932512175,0.413,Not Significant,0.01363712
8.508954351232275,76.96430224765487,-0.2021233462776207,0.33,Not Significant,0.017628472
8.510762346194277,76.96431146516645,0.1593087750147161,0.268,Not Significant,0.007816398
8.512570340978643,76.9643206847084,-0.09427883526267561,0.483,Not Significant,0.01363712
8.517994324265521,76.96434835551729,-0.06385914822480489,0.456,Not Significant,0.01363712
8.519802318338956,76.9643575831814,0.20399001487248938,0.223,Not Significant,0.01363712
8.521610312234571,76.96436681287615,0.4980776802965274,0.096,Not Significant,0.017628472
8.527034292854099,76.96439451414477,0.28503195901415607,0.203,Not Significant,0.009812074
8.53065027904399,76.96441299181129,-0.052931312063952775,0.466,Not Significant,0.02727424
8.532458271871887,76.96442223369093,0.06663792025163455,0.339,Not Significant,0.01363712
8.534266264521701,76.96443147760151,0.05513190932143432,0.34,Not Significant,0.017628472
8.536074256993402,76.96444072354315,-0.02907764822761933,0.441,Not Significant,0.027440546000000003
8.539690241402297,76.96445922151965,-0.14804107655499088,0.396,Not Significant,0.009812074
8.541498233339425,76.96446847355462,-0.45555310076000244,0.034,Cold Spot (95% Confidence),0.003991352
8.54330622509828,76.9644777276208,-0.6374688533905987,0.002,Cold Spot (99% Confidence),0.003991352
8.622857685447642,76.96488691814106,-0.4396808954068675,0.203,Not Significant,0.009812074
8.747608136569228,76.96553653173382,,0.001,Not Significant,0.007816398
8.75484002025714,76.96557448768641,-0.39793162443676333,0.26,Not Significant,0.009812074
8.763879870758256,76.96562197845554,-0.10283144230112387,0.402,Not Significant,0.037086314
8.42035329879744,76.96566880588487,-0.3331917450043467,0.31,Not Significant,0.003991352
8.433009306610144,76.96573273398276,-0.4613344355622068,0.191,Not Significant,0.013803426
8.440241307201708,76.96576930898993,-0.49939865800762945,0.167,Not Significant,0.015632796
8.470977278231688,76.96592511524685,-0.15226906425372605,0.435,Not Significant,0.019624148
8.476401267819046,76.96595267140022,0.06833401676925176,0.331,Not Significant,0.003991352
8.480017259992554,76.96597105232607,1.135654883896457,0.028,Hot Spot (95% Confidence),0.031265592
8.481825255813774,76.9659802458362,0.4534506689634006,0.15,Not Significant,0.056710462
8.490865232263122,76.9660262438611,-0.1996607944108929,0.368,Not Significant,0.003991352
8.49448122160235,76.96604465729318,0.009746757478535357,0.382,Not Significant,0.009812074
8.496289216005994,76.96605386705697,-0.18327513815110602,0.437,Not Significant,0.01180775
8.501713198152595,76.96608150854013,1.3829325828582857,0.029,Hot Spot (95% Confidence),0.003991352
8.508945171863264,76.9661183923,0.015603588635869777,0.39,Not Significant,0.003991352
8.510753164846967,76.96612761832047,-0.28873663229597596,0.256,Not Significant,0.01363712
8.532449066783643,76.96623848909799,0.13639839580468288,0.278,Not Significant,0.003991352
8.53787303826307,76.96626625252836,-0.00296032354488247,0.413,Not Significant,0.029436222
8.539681028399844,76.96627551107106,-0.15905450358971135,0.347,Not Significant,0.015632796
8.54148901835837,76.96628477164678,-0.419919303456672,0.037,Cold Spot (95% Confidence),0.007816398
8.543297008138616,76.96629403425561,-0.5953576408988775,0.007,Cold Spot (99% Confidence),0.003991352
8.55776091995797,76.96636820832283,,0.001,Not Significant,0.01180775
8.624656363130605,76.96671295665512,-0.5247564503088906,0.154,Not Significant,0.017628472
8.418536208122218,76.9674754009784,-0.5461717850463806,0.136,Not Significant,0.009812074
8.42396020711596,76.96750280571507,0.33166097268824885,0.211,Not Significant,0.01363712
8.467352141988028,76.96772270206074,-0.19267601743883203,0.349,Not Significant,0.009812074
8.470968131971123,76.96774107960663,-0.09381256808736665,0.477,Not Significant,0.01180775
8.48724007813595,76.96782387920891,-0.5386732683299387,0.051,Not Significant,0.003991352
8.49447204960368,76.96786073190268,-0.30821049507905357,0.24,Not Significant,0.023449194
8.496280042027344,76.96786995016035,0.05511366766921762,0.346,Not Significant,0.009812074
8.514359956501961,76.96796224460341,0.6116630210942865,0.097,Not Significant,0.007816398
8.528823875285504,76.96803622662213,-0.31451573350734935,0.236,Not Significant,0.021619824
8.537863818740009,76.96808253150785,-0.039488374599083734,0.435,Not Significant,0.019624148
8.53967180689637,76.96809179858938,-0.1396788072866173,0.389,Not Significant,0.009812074
8.615607148037608,76.96848285411912,,0.001,Not Significant,0.019624148
8.716853775695101,76.96900985132406,,0.001,Not Significant,0.01363712
8.41852711088797,76.9692911185053,-0.354367171568728,0.317,Not Significant,0.009812074
8.427567098425914,76.96933684532047,-0.05486154149164333,0.437,Not Significant,0.009812074
8.43118309220935,76.96935515028356,-0.2864206150991773,0.301,Not Significant,0.003991352
8.440223073586012,76.96940094828695,0.0467888573920882,0.344,Not Significant,0.009812074
8.443839064903129,76.96941928172757,-0.39775127507823504,0.246,Not Significant,0.015632796
8.452879040109488,76.96946515093045,-0.8425178260397868,0.001,Cold Spot (99% Confidence),0.01363712
8.47095897727895,76.96955704193327,-0.05161738208683905,0.45,Not Significant,0.009812074
8.492654878530454,76.96966757976257,-0.1605173830059045,0.372,Not Significant,0.017628472
8.499886839943024,76.96970449083999,-0.6202918653511892,0.057,Not Significant,0.009812074
8.50531080913912,76.96973219552336,-0.31136410082225485,0.314,Not Significant,0.007816398
8.514350754247138,76.96977841071423,0.243924256551485,0.243,Not Significant,0.023449194
8.52700666993113,76.9698431975003,0.5041751269642996,0.177,Not Significant,0.007982704
8.53243063112607,76.9698709938117,-0.24404423125580482,0.429,Not Significant,0.009812074
8.5378545907178,76.96989880845248,-0.038663817054446804,0.445,Not Significant,0.007816398
8.539662576891933,76.96990808407284,-0.31837914196456973,0.2,Not Significant,0.009812074
8.541470562887786,76.96991736172997,-0.173246377064346,0.362,Not Significant,0.003991352
8.543278548705322,76.96992664142395,-0.41210909920928723,0.126,Not Significant,0.017628472
8.57582226288654,76.97009402426742,-0.04572701182739086,0.393,Not Significant,0.033261268000000004
8.579438227552476,76.97011266311067,0.6989500644434335,0.135,Not Significant,0.003991352
8.41309401659077,76.97107939707969,-0.3975560090524829,0.259,Not Significant,0.023449194
8.422133996852166,76.97112513545534,0.7699895711986189,0.075,Not Significant,0.019624148
8.42394199237687,76.97113428923717,-0.12358501383367577,0.48,Not Significant,0.039081990000000004
8.429365977895175,76.971161762797,-0.4487568194494713,0.123,Not Significant,0.009812074
8.461909857695947,76.97132698896974,-0.23576658971074463,0.431,Not Significant,0.003991352
8.465525840810063,76.97134538816151,-0.34409825127072596,0.165,Not Significant,0.01363712
8.472757804916508,76.97138221098639,0.008780490115107849,0.376,Not Significant,0.01363712
8.476373785908255,76.97140063462028,-0.001303503431039767,0.396,Not Significant,0.01180775
8.479989766191949,76.97141906640223,-0.24528020068414352,0.484,Not Significant,0.015632796
8.48541373528926,76.97144672935369,-0.0930407911918057,0.477,Not Significant,0.007816398
8.487221724634026,76.97145595441197,-0.20315531523690597,0.378,Not Significant,0.009812074
8.48902971380155,76.97146518150754,0.1178500030756478,0.286,Not Significant,0.009812074
8.505301608327784,76.97154831705424,0.34525441854221356,0.194,Not Significant,0.003991352
8.50891758293651,76.97156681403449,0.7322313560818915,0.064,Not Significant,0.017628472
8.510725569974378,76.97157606558137,1.1164867907099316,0.04,Hot Spot (95% Confidence),0.02544487
8.512533556834535,76.97158531916618,0.10924140074193915,0.314,Not Significant,0.058706138000000005
8.514341543516945,76.97159457478892,1.1619275212174864,0.03,Hot Spot (95% Confidence),0.007816398
8.51976550249732,76.97162235388544,-0.052803067383705125,0.372,Not Significant,0.007816398
8.521573488468373,76.9716316176605,-0.5502223494723266,0.135,Not Significant,0.015632796
8.54326930623179,76.9717429419537,0.008134423670526428,0.382,Not Significant,0.01363712
8.546885273363522,76.971761524543,0.6420093385410656,0.081,Not Significant,0.01363712
8.54869325666173,76.97177081889588,0.21135017335207532,0.25,Not Significant,0.02727424
8.550501239781457,76.97178011528764,0.5518162355951372,0.144,Not Significant,0.019624148
8.577620965134336,76.97191980586376,0.2757846178288466,0.24,Not Significant,0.019624148
8.400428942700117,76.97283107824947,-0.5248692035657093,0.086,Not Significant,0.01363712
8.402236938348743,76.97284021600309,-0.2949297030817407,0.273,Not Significant,0.007982704
8.404044933821847,76.9728493557937,-0.4562570962216542,0.101,Not Significant,0.01363712
8.41127691395834,76.97288593532711,0.2966794080271205,0.247,Not Significant,0.009812074
8.42393287243119,76.97295002794566,0.9296814339694651,0.088,Not Significant,0.007816398
8.431164844831049,76.9729866971243,-0.5460457733039248,0.14,Not Significant,0.01363712
8.43658882228193,76.97301422040435,0.35174002746833494,0.213,Not Significant,0.009812074
8.445628781175188,76.97306013329597,-0.432140892269752,0.173,Not Significant,0.009812074
8.449244763497925,76.97307851271908,-0.47226968186808443,0.169,Not Significant,0.003991352
8.45286074511475,76.97309690029496,-0.3672015328316064,0.144,Not Significant,0.003991352
8.469132653646964,76.97317974528751,-0.1378266040981309,0.418,Not Significant,0.023449194
8.472748631376028,76.97319817771051,0.26487583774137086,0.206,Not Significant,0.017628472
8.48721253521112,76.97327198895847,0.24887122628032685,0.22,Not Significant,0.009812074
8.489020522393268,76.97328122454027,-0.3574509937097826,0.14,Not Significant,0.035256944
8.490828509398128,76.97329046216132,0.013840352715581136,0.384,Not Significant,0.013803426
8.492636496225664,76.97329970182163,-0.19238855037827546,0.38,Not Significant,0.009812074
8.494444482875839,76.97330894352127,-0.279404957524785,0.348,Not Significant,0.007816398
8.503484413465017,76.97335518261086,0.6394573959023193,0.101,Not Significant,0.01363712
8.505292399050253,76.97336443654737,0.1013925200154815,0.32,Not Significant,0.031265592
8.512524339614655,76.9734014726904,0.9811196452719377,0.032,Hot Spot (95% Confidence),0.01363712
8.536028126793656,76.97352206557235,-0.5501684697473691,0.135,Not Significant,0.017628472
8.543260055253732,76.97355924044477,-0.014741290993127364,0.389,Not Significant,0.019624148
8.55410794259137,76.97361506397321,-0.2730516328529867,0.413,Not Significant,0.007816398
8.561339863911385,76.97365232047646,1.2413128510589648,0.09,Not Significant,0.015632796
8.648122695986993,76.97410194667293,,0.001,Not Significant,0.003991352
8.74394492306726,76.97460387823726,-0.09678952381431423,0.438,Not Significant,0.003991352
8.402227833856697,76.9746558517724,-0.37000887707628943,0.136,Not Significant,0.007816398
8.405843820654587,76.97467415018889,-0.33035611545612553,0.196,Not Significant,0.007816398
8.438387670190263,76.97483920299518,-0.3976448487732693,0.256,Not Significant,0.019624148
8.449235607354382,76.97489436744927,-0.7695908820679329,0.004,Cold Spot (99% Confidence),0.009812074
8.463699513688123,76.97496803430064,-0.5613301729669907,0.04,Cold Spot (95% Confidence),0.009812074
8.465507501184677,76.97497725183861,-0.2697351141382144,0.287,Not Significant,0.007816398
8.47635542244935,76.9750325999183,1.0233737229362134,0.038,Hot Spot (95% Confidence),0.01363712
8.483587366418678,76.9750695394529,-0.4481950861706464,0.124,Not Significant,0.037086314
8.490819307552895,76.97510651164289,-0.17155887616901616,0.416,Not Significant,0.009812074
8.505283181306577,76.97518055400083,0.4457495608718754,0.154,Not Significant,0.033261268000000004
8.51251511392132,76.9752176241748,0.14573013775759552,0.26,Not Significant,0.017628472
8.516131079162145,76.97523617151184,-0.15484553451233324,0.441,Not Significant,0.009812074
8.517939061515788,76.97524544824304,-0.09954186639037851,0.49,Not Significant,0.007816398
8.546866754955486,76.9753941536654,0.31947893631305935,0.217,Not Significant,0.029269916
8.55409867118199,76.97543141171745,-0.4254619341573702,0.242,Not Significant,0.009812074
8.660769102285967,76.97598476611483,,0.001,Not Significant,0.009812074
8.743935442832768,76.97642113455902,-0.657328149951354,0.017,Cold Spot (95% Confidence),0.019624148
8.74574340248214,76.97643066893566,-0.1344585644042017,0.49,Not Significant,0.003991352
8.40041072932848,76.97646233095664,-0.1964082405920097,0.397,Not Significant,0.003991352
8.404026712501098,76.97648064208974,-0.5145605968431953,0.023,Cold Spot (95% Confidence),0.01363712
8.411258676738935,76.97651728884576,-0.5955851719162529,0.085,Not Significant,0.009812074
8.423914607387786,76.9765814992481,-0.2174111300995423,0.432,Not Significant,0.003991352
8.425722596776783,76.97659068032752,-0.6772815931146021,0.028,Cold Spot (95% Confidence),0.015632796
8.45284241646712,76.97672864150631,0.04229445481276644,0.339,Not Significant,0.005820722
8.45465040303516,76.97673785525285,-0.7258887630048533,0.068,Not Significant,0.019624148
8.463690333225284,76.97678395461763,-0.27915223078097645,0.329,Not Significant,0.003991352
8.467306304063941,76.97680240865945,-0.3088098059783714,0.211,Not Significant,0.015632796
8.474538243618388,76.97683934125244,-0.21944455063769763,0.338,Not Significant,0.056710462
8.479962196425559,76.97686706214432,-0.1160827972079958,0.5,Not Significant,0.009812074
8.490810097256164,76.97692255908329,0.08773806059256627,0.311,Not Significant,0.003991352
8.51069789885675,76.97702449450105,-0.27905802709440924,0.268,Not Significant,0.01363712
8.516121841016826,76.97705233798114,-0.18169407170318508,0.376,Not Significant,0.017628472
8.530585678947832,76.9771266771865,-0.39730323347021046,0.263,Not Significant,0.052885416000000005
8.5396255718654,76.97717320562,-0.5151838582999642,0.14,Not Significant,0.007816398
8.550473437480415,76.97722910720213,0.3456055101495669,0.225,Not Significant,0.017628472
8.55951332058247,76.9772757480791,0.04742263843533412,0.309,Not Significant,0.031265592
8.601096725220701,76.97749095463124,,0.001,Not Significant,0.009812074
